timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-04-10T18:46:47-04:00,443,---,16.93,---,1.8,1.1,1.8,98824.7,74.9
2023-04-10T19:04:11-04:00,437,---,17.14,---,3.3,2,3.2,98817.6,74.4
2023-04-10T19:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-10T19:36:04-04:00,---,---,---,---,---,---,---,---,73.6
2023-04-10T19:54:32-04:00,---,---,---,---,---,---,---,---,73.5
2023-04-10T20:12:14-04:00,430.8,---,17.77,---,2.8,1.4,2.4,98807.3,73.4
2023-04-10T20:28:39-04:00,---,---,---,---,---,---,---,98807.1,---
2023-04-10T20:45:02-04:00,---,---,---,---,---,---,---,98814.3,---
2023-04-10T21:01:28-04:00,429.6,---,18.08,---,3.3,2,2.9,98817,---
2023-04-10T21:24:54-04:00,434.3,---,18.26,---,2.9,2,2.9,98814.8,73.2
2023-04-10T21:42:25-04:00,434,---,18.36,---,4.3,2.6,3.5,98818.9,73.1
2023-04-10T22:00:54-04:00,435.4,---,18.47,---,3.7,2.2,2.9,98823.5,73.1
2023-04-10T22:17:22-04:00,---,---,---,---,---,---,---,98809.6,---
2023-04-10T22:32:40-04:00,437.3,---,18.8,---,3.2,2.3,3,98803.8,73
2023-04-10T22:52:18-04:00,438.9,---,18.88,---,3.8,2.3,3.5,98791.4,73
2023-04-10T23:09:39-04:00,---,---,---,---,---,---,---,---,73.1
2023-04-10T23:29:08-04:00,439.1,---,18.88,---,3.6,2.3,3,98760.8,73
2023-04-10T23:46:33-04:00,442.1,---,18.95,---,3.1,2.4,3.1,98759.1,73
2023-04-11T00:05:21-04:00,439.3,---,---,---,---,---,---,98735,---
2023-04-11T00:24:35-04:00,440.3,---,18.97,---,2.9,2.3,2.7,98706.7,73
2023-04-11T00:39:53-04:00,439.4,---,19.02,---,3.1,2.1,2.8,98663.5,72.9
2023-04-11T00:53:17-04:00,---,---,19.14,---,---,---,---,---,72.7
2023-04-11T01:09:34-04:00,437.9,---,19.2,---,3.2,1.9,2.9,98643.4,72.6
2023-04-11T01:29:00-04:00,---,---,---,---,---,---,---,---,72.3
2023-04-11T01:44:27-04:00,440.8,---,19.29,---,3,1.5,2.7,---,72.2
2023-04-11T02:01:52-04:00,441.1,---,19.27,---,3.5,2.5,3.3,98602.4,72.1
2023-04-11T02:16:17-04:00,---,---,---,---,---,---,---,98601.5,---
2023-04-11T02:30:36-04:00,437.7,---,19.28,---,2.8,1.6,2.5,98588.3,71.9
2023-04-11T02:45:04-04:00,434.6,---,---,---,2.5,1.5,2.1,98584.8,---
2023-04-11T03:02:29-04:00,435.7,---,---,---,---,---,---,98594,---
2023-04-11T03:19:51-04:00,439,---,19.38,---,2.9,2,2.8,---,71.6
2023-04-11T03:34:14-04:00,---,---,19.47,---,---,---,---,---,71.5
2023-04-11T03:48:41-04:00,440.7,---,19.5,---,3.1,1.7,2.6,98565.7,---
2023-04-11T04:08:05-04:00,442.3,---,19.56,---,3.3,1.3,2.5,98530.3,---
2023-04-11T04:21:24-04:00,441.2,---,19.54,---,3.3,2.3,2.9,98522.5,71.3
2023-04-11T04:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-11T05:00:42-04:00,443.5,---,19.64,---,3.3,2.1,3.3,98498.1,71.2
2023-04-11T05:17:27-04:00,443.6,---,---,---,2.7,1.8,2.4,98500.6,---
2023-04-11T05:35:45-04:00,444,---,19.68,---,3.5,2,3,98515.4,71.1
2023-04-11T05:59:55-04:00,443,---,19.76,---,2.8,1.6,2.6,98523.5,71
2023-04-11T06:17:21-04:00,443.3,---,19.77,---,3.2,1.6,2.5,98500.2,71
2023-04-11T06:35:44-04:00,445.9,---,19.81,---,2.9,2,2.9,98488.3,71
2023-04-11T06:55:38-04:00,447.2,---,19.95,---,2.7,1.8,2.5,98488.7,70.9
2023-04-11T07:10:35-04:00,447.6,---,20,---,2.8,1.6,2.7,---,70.9
2023-04-11T07:27:00-04:00,449.1,---,20.11,---,2.5,1.8,2.5,98469.8,70.9
2023-04-11T07:46:30-04:00,453,---,20.35,---,2.4,1.3,2.2,98470.6,70.8
2023-04-11T08:02:54-04:00,450.3,---,20.63,---,3.3,1.8,2.9,98475.3,---
2023-04-11T08:22:21-04:00,450,---,20.6,---,2.5,1.4,2.3,98480.7,71
2023-04-11T08:39:51-04:00,465.3,---,20.69,---,2.8,1.7,2.5,98468.2,---
2023-04-11T08:58:38-04:00,---,---,20.7,---,2.6,1.1,2.2,---,71.6
2023-04-11T09:13:57-04:00,474.9,---,20.9,---,2.9,1.5,2.3,---,71.8
2023-04-11T09:27:14-04:00,475.3,---,20.76,---,1.9,1,1.8,98400.1,72.2
2023-04-11T09:39:34-04:00,471.8,---,---,---,2.1,0.7,2.1,98384.4,---
2023-04-11T09:51:43-04:00,480.2,---,21,---,2.9,1.6,2.3,98363.2,72.4
2023-04-11T10:10:05-04:00,474,---,---,---,2,0.9,1.5,98353.9,---
2023-04-11T10:22:16-04:00,---,---,21.26,---,---,---,---,---,---
2023-04-11T10:30:49-04:00,475,---,---,---,---,---,---,---,---
2023-04-11T10:42:35-04:00,---,---,21.93,---,---,---,---,---,---
2023-04-11T10:53:43-04:00,483.8,---,21.95,---,2.8,1.6,2.7,98302.6,71.3
2023-04-11T11:06:07-04:00,504.3,---,22.45,---,2.3,1.3,2.1,98306.8,---
2023-04-11T11:21:14-04:00,482.3,---,22.3,---,2.8,1.8,2.7,98291.5,71
2023-04-11T11:34:34-04:00,516.4,---,---,---,---,---,---,---,---
2023-04-11T11:42:33-04:00,536.9,---,---,---,2.2,1.6,2.2,98257,---
2023-04-11T11:58:53-04:00,484.3,---,---,---,3,1.8,2.8,98233.8,---
2023-04-11T12:15:11-04:00,468.2,---,22.76,---,2.7,1.9,2.5,98203.9,70.8
2023-04-11T12:27:51-04:00,---,---,---,---,---,---,---,98183.6,---
2023-04-11T12:38:17-04:00,463.2,---,22.75,---,3.1,2,3.1,98175.1,70.9
2023-04-11T12:48:02-04:00,464.5,---,22.74,---,3.4,2.2,2.9,98163.2,71
2023-04-11T12:58:29-04:00,---,---,---,---,---,---,---,98139.8,---
2023-04-11T13:10:46-04:00,---,---,---,---,---,---,---,98121.3,---
2023-04-11T13:20:10-04:00,---,---,22.85,---,4,2.4,3.2,---,71
2023-04-11T13:29:06-04:00,---,---,23.28,---,---,---,---,---,---
2023-04-11T13:38:09-04:00,---,---,23.38,---,---,---,---,---,---
2023-04-11T13:49:11-04:00,---,---,23.85,---,---,---,---,---,71.3
2023-04-11T13:57:41-04:00,553.6,---,---,---,4.2,2.6,3.8,98055.7,---
2023-04-11T14:09:56-04:00,536.2,---,---,---,---,---,---,---,---
2023-04-11T14:20:38-04:00,515.8,---,23.65,---,4.2,2.7,3.7,98023.4,71.5
2023-04-11T14:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-11T14:42:24-04:00,---,---,23.76,---,---,---,---,---,---
2023-04-11T14:53:20-04:00,---,---,---,---,---,---,---,---,71.4
2023-04-11T15:01:36-04:00,519.8,---,---,---,4.6,2.6,4,97933.7,---
2023-04-11T15:11:32-04:00,530.8,---,24.17,---,3.7,2.3,3.3,97925.1,71.5
2023-04-11T15:28:00-04:00,516.8,---,24.07,---,3.8,2.2,3.4,97903.4,71.7
2023-04-11T15:42:41-04:00,496.3,---,24.04,---,4.3,2.7,3.6,97865.1,71.7
2023-04-11T15:56:21-04:00,484.9,---,24.16,---,4.5,2.8,4,97846.5,71.7
2023-04-11T16:07:32-04:00,484.8,---,---,---,---,---,---,97845.1,---
2023-04-11T16:19:39-04:00,482.8,---,24.33,---,4.3,2.4,3.9,97828.8,71.7
2023-04-11T16:27:47-04:00,486.4,---,---,---,---,---,---,97819.2,---
2023-04-11T16:38:55-04:00,483.3,---,24.34,---,4.2,2.8,3.9,---,71.8
2023-04-11T16:49:11-04:00,---,---,---,---,---,---,---,97805.6,---
2023-04-11T16:57:11-04:00,---,---,24.35,---,---,---,---,---,---
2023-04-11T17:05:36-04:00,---,---,---,---,3.9,2.7,3.7,---,---
2023-04-11T17:15:39-04:00,---,---,24.66,---,---,---,---,---,---
2023-04-11T17:29:22-04:00,---,---,25.26,---,---,---,---,---,---
2023-04-11T17:35:49-04:00,---,---,---,---,3.8,2.3,3.8,---,---
2023-04-11T17:45:31-04:00,---,---,---,---,---,---,---,---,71.1
2023-04-11T17:55:37-04:00,467,---,25.5,---,3.8,2.3,3.3,97785.4,71
2023-04-11T18:06:20-04:00,463.9,---,---,---,---,---,---,97778.7,---
2023-04-11T18:17:54-04:00,---,---,---,---,---,---,---,97796.2,---
2023-04-11T18:31:03-04:00,---,---,---,---,---,---,---,97782.2,---
2023-04-11T18:41:11-04:00,457.7,---,---,---,---,---,---,---,---
2023-04-11T18:50:34-04:00,456.9,---,---,---,---,---,---,---,---
2023-04-11T18:59:21-04:00,453.1,---,---,---,3.4,2.3,3.4,97762.8,---
2023-04-11T19:13:31-04:00,---,---,---,---,---,---,---,---,70
2023-04-11T19:20:37-04:00,451.3,---,---,---,---,---,---,97765.3,---
2023-04-11T19:30:41-04:00,444.3,---,26.66,---,4.1,2.8,3.9,97767.3,69.8
2023-04-11T19:40:58-04:00,441.4,---,---,---,3.8,2.5,3.4,97759.6,---
2023-04-11T19:49:15-04:00,---,---,26.78,---,---,---,---,---,---
2023-04-11T19:57:06-04:00,---,---,27.1,---,---,---,---,---,---
2023-04-11T20:05:20-04:00,435,---,27.2,---,4,2.5,3.5,97769.4,69.3
2023-04-11T20:12:18-04:00,430.3,---,27.29,---,3.7,2.7,3.6,97779.9,69.2
2023-04-11T20:21:43-04:00,---,---,27.46,---,---,---,---,---,69.1
2023-04-11T20:32:50-04:00,---,---,27.56,---,---,---,---,---,68.9
2023-04-11T20:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-11T20:51:16-04:00,---,---,---,---,---,---,---,---,68.8
2023-04-11T21:00:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-11T21:07:28-04:00,---,---,---,---,---,---,---,97756.8,---
2023-04-11T21:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-11T21:29:22-04:00,420,---,---,---,---,---,---,---,---
2023-04-11T21:39:15-04:00,---,---,28.3,---,5.4,3.3,4.5,---,68.4
2023-04-11T21:49:31-04:00,---,---,---,---,---,---,---,---,68.3
2023-04-11T21:58:39-04:00,---,---,28.66,---,4.4,3.1,4.4,---,---
2023-04-11T22:09:57-04:00,---,---,---,---,---,---,---,---,68.1
2023-04-11T22:19:12-04:00,417.8,---,28.76,---,4.4,2.8,3.9,97717.1,---
2023-04-11T22:35:21-04:00,---,---,---,---,4.8,2.8,4.6,---,---
2023-04-11T22:44:34-04:00,---,---,28.96,---,---,---,---,---,---
2023-04-11T22:59:57-04:00,415.3,---,---,---,---,---,---,97687.1,---
2023-04-11T23:11:47-04:00,418,---,---,---,4.3,2.9,4.1,97696.8,---
2023-04-11T23:22:16-04:00,---,---,---,---,3.9,2.5,3.5,---,---
2023-04-11T23:30:54-04:00,---,---,---,---,---,---,---,---,67.4
2023-04-11T23:45:04-04:00,417.7,---,29.68,---,4.2,2.9,4.1,---,67.3
2023-04-11T23:54:12-04:00,418.9,---,---,---,3.8,2.5,3.7,97675,---
2023-04-12T00:04:25-04:00,416.8,---,29.79,---,4.4,3.1,3.9,97673.3,67.2
2023-04-12T00:19:31-04:00,---,---,---,---,---,---,---,97676.5,---
2023-04-12T00:31:38-04:00,416.6,---,---,---,3.2,2,3.1,97684.2,---
2023-04-12T00:40:26-04:00,---,---,---,---,4.9,2.8,4.2,---,---
2023-04-12T00:53:12-04:00,406.2,---,---,---,---,---,---,---,---
2023-04-12T01:06:18-04:00,404,---,30.15,---,3.9,2.5,3.5,97673.2,66.9
2023-04-12T01:17:31-04:00,---,---,30.18,---,---,---,---,---,---
2023-04-12T01:27:59-04:00,---,---,---,---,---,---,---,97669.6,---
2023-04-12T01:38:43-04:00,404.2,---,30.27,---,3.6,2.4,3.6,97655.1,66.9
2023-04-12T01:49:02-04:00,401.5,---,30.24,---,4.3,2.2,3.4,97638.6,---
2023-04-12T02:05:33-04:00,406,---,30.42,---,3.5,2.1,3.1,97630.4,66.9
2023-04-12T02:14:46-04:00,405.4,---,---,---,---,---,---,97628.7,---
2023-04-12T02:25:36-04:00,---,---,---,---,---,---,---,97621,---
2023-04-12T02:34:47-04:00,---,---,---,---,---,---,---,97619.9,---
2023-04-12T02:46:48-04:00,405.3,---,30.65,---,3.5,2.3,3.3,97609.1,66.8
2023-04-12T02:58:50-04:00,408,---,30.8,---,2.9,2.2,2.7,97587.1,66.8
2023-04-12T03:13:33-04:00,406.4,---,30.96,---,3.7,2.2,3.3,97577.7,66.8
2023-04-12T03:25:48-04:00,---,---,---,---,---,---,---,97579.4,---
