timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-08-12T09:46:53-04:00,432.8,---,52.3,---,2.5,1,2,97511.8,75.5
2023-08-12T10:02:52-04:00,427,---,52.9,---,2.2,1.2,2,97505.3,75.4
2023-08-12T10:19:52-04:00,438.1,---,54.68,---,2.6,1.6,2.6,97505.6,75.4
2023-08-12T10:34:53-04:00,427.6,---,55.05,---,2.5,0.9,1.9,97498.3,75.7
2023-08-12T10:50:54-04:00,428.9,---,55.11,---,1.7,0.5,1.5,97524.2,75.8
2023-08-12T11:08:54-04:00,428.1,---,55.36,---,2.5,1.4,2.5,97493,75.9
2023-08-12T11:24:54-04:00,426,---,55.58,---,3.4,1.7,2.8,97462.5,75.9
2023-08-12T11:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T11:56:55-04:00,425.2,---,53.85,---,2.2,1.4,2.2,97459.9,75.9
2023-08-12T12:10:55-04:00,429.8,---,53.56,---,2.7,1.3,2.5,97437.1,75.7
2023-08-12T12:26:55-04:00,433.5,---,53.68,---,3.8,1.9,3.3,97427.2,75.5
2023-08-12T12:42:56-04:00,433.1,---,54.35,---,3.3,1.8,3.3,97406.6,75.4
2023-08-12T12:59:56-04:00,428.8,---,55.2,---,3.8,1.7,3.1,97378,75.3
2023-08-12T13:15:56-04:00,427.8,---,56.36,---,3.4,1.8,3.3,97380.3,75.3
2023-08-12T13:31:56-04:00,427.8,---,58.39,---,4.8,2.5,3.9,97376.9,75.4
2023-08-12T13:47:56-04:00,422.7,---,58.86,---,5.5,3.1,5,97368.9,75.7
2023-08-12T14:03:57-04:00,423.8,---,59.15,---,5,2.7,4.2,97367.5,75.7
2023-08-12T14:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T14:36:57-04:00,424.7,---,58.48,---,5.6,3.4,5.3,97369.4,76
2023-08-12T14:52:57-04:00,422.8,---,57.1,---,5.4,3.3,5.1,97356.4,75.9
2023-08-12T15:08:58-04:00,421.7,---,56.26,---,5,3.3,5,97327.4,75.7
2023-08-12T15:23:59-04:00,420.6,---,55.91,---,5.4,2.9,4.6,97302.5,75.4
2023-08-12T15:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T15:55:59-04:00,422.7,---,56.32,---,5.5,3.3,5.2,97347.7,75.3
2023-08-12T16:12:06-04:00,423.7,---,56.99,---,4.1,2.2,4.1,97275.4,75.2
2023-08-12T16:29:00-04:00,424.1,---,57.82,---,2.4,1.3,2,97277.8,75.2
2023-08-12T16:45:00-04:00,419.8,---,59.9,---,1.8,1.1,1.8,97282.6,75.3
2023-08-12T17:00:02-04:00,423.7,---,60.54,---,2.4,1.4,2.3,97263.7,75.3
2023-08-12T17:17:08-04:00,420.6,---,60.81,---,2.5,1.2,2.1,97292.9,75.5
2023-08-12T17:33:01-04:00,425.3,---,60.85,---,1.7,0.7,1.4,97293.8,75.7
2023-08-12T17:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T18:06:02-04:00,421.4,---,59.52,---,1.2,0.7,1.2,97347.3,75.9
2023-08-12T18:20:03-04:00,420.5,---,57.81,---,1.1,0.5,1.1,97366,75.9
2023-08-12T18:37:04-04:00,424,---,56.78,---,1.1,0.4,1,97367.9,75.7
2023-08-12T18:53:04-04:00,426.3,---,56.75,---,1.6,0.5,1.3,97358.8,75.4
2023-08-12T19:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-12T19:26:05-04:00,426.8,---,57.19,---,1,0.5,0.8,97395.3,75.2
